Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1204,1.274772987,-0.472615098,-0.856226901,-2.289193702,0.057619131,-0.662494921,0.286437953,-0.270717198,1.426728562,-1.446657585,0.623917844,1.956957124,1.240854135,0.23172465,0.316817225,-1.044335063,-0.446508525,0.499323569,2.066112146,0.130340513,0.01632072,0.252698155,-0.446348265,-0.744420198,1.160346904,-0.614471647,0.038273864,0.001192587,65.3
1205,-0.321860476,-0.284640091,0.507416124,-2.698884101,1.647444896,3.735537262,-0.767620068,1.039696796,-0.760194632,-0.135761718,-0.733101774,-0.861987153,-0.057253128,-0.725348379,-0.702765979,1.325158351,-0.231398682,-0.693979281,0.47137032,0.147324877,0.319331406,0.845771291,-0.331105231,1.055072455,0.185415087,-0.177430174,0.137210906,0.120008035,7.42
1206,-0.270669606,0.278111692,1.685887453,-1.79749966,-0.082992892,-0.550431011,0.778303305,-0.343156583,0.702741548,-0.631528712,1.930032816,0.119810074,-1.702808466,0.381066385,1.620974221,-1.105059184,0.148757087,-0.026692563,1.510488145,0.082499016,-0.161173085,-0.175786591,-0.229929201,0.221741584,0.083173334,-0.052649922,-0.473250027,-0.485891049,12
1207,-0.539814591,0.952125977,1.700453159,0.692404337,-0.121285655,-0.441539216,0.52842139,-0.05078873,0.119109746,-0.365329485,-0.9002338,0.069864482,-0.395563288,-0.198140871,-0.324018738,-0.371338311,-0.061299899,-0.365528964,0.203843712,-0.158605942,-0.169437397,-0.452497014,-0.063572375,0.35380471,0.034375258,-0.608806732,-0.209672101,0.034480544,0.99
1208,0.952131498,-0.660003591,-0.351172599,-1.408060302,-0.486406323,-0.962104494,0.341564947,-0.203721798,0.66049925,-0.963454103,2.10052548,1.676872434,0.282716551,0.67852906,0.991272081,-0.903057436,0.050672091,-0.36622321,0.624917256,0.224721724,0.153140821,0.23712301,-0.210544842,0.298511169,0.529161012,-0.004023033,-0.034050976,0.021217128,160
1210,1.311674652,-0.050289658,0.028650298,-0.372547935,-0.184031018,-0.369014407,-0.154138351,-0.026246581,0.080355507,-0.014604897,0.705479813,0.514908476,-0.04892964,0.425247421,0.518700501,0.703049375,-0.842413343,0.292570833,0.67297535,-0.043024233,-0.114278383,-0.355758054,-0.067610029,-0.442603505,0.313006422,0.995125851,-0.090250642,-0.015230288,3.77
1211,-1.72232554,-0.547904595,0.115476807,-1.997016842,0.08186399,-1.296562849,0.564203722,0.38381729,0.104718828,-1.526534195,1.709275354,1.571934326,0.267356933,0.900393328,0.512877571,-0.772495048,0.090868158,-0.128543277,0.406984597,0.561953171,0.356035594,0.509097914,0.256210749,0.268317742,-0.12817596,-0.148790137,0.212983847,-0.00864757,160
1211,-1.123311464,1.080004301,1.862540627,-0.110291848,0.256568781,0.665113965,-0.255237115,-1.434037719,0.340601933,-0.79942425,-1.726628093,0.844027631,1.634770942,-0.833019349,-0.696388217,0.523959228,-0.896490022,0.177217937,-0.537178143,-0.43939162,1.491912699,-0.349889396,-0.138562567,-0.642161549,0.118714292,-0.537595127,0.2739753,0.134435538,9.99
1212,0.98504874,-0.054746008,1.254229575,2.516708667,-0.702219347,0.580113818,-0.629495643,0.332124387,-0.121872615,0.719601188,0.402916179,0.184405052,-0.739224841,0.043622726,-0.437276572,1.124955986,-0.894524848,0.789202152,-0.666122368,-0.047151207,0.164497211,0.365783594,-0.146898371,0.005628974,0.355156565,0.1050247,0.016543515,0.030508163,68.02
1213,1.143275528,0.093923022,0.948867673,1.809139017,-0.525911193,0.11177972,-0.405398362,0.163724632,-0.038609446,0.425471129,-0.607744634,-0.228285764,-0.64162826,-0.00522116,0.319214244,0.346817804,-0.022848255,-0.841832645,-0.946423471,-0.174407508,-0.051137899,-0.076281352,0.060540262,0.115591789,0.146184325,0.974671025,-0.043891235,0.009484289,8.65
1213,-0.416579415,0.186881609,0.846413637,0.515879645,2.112430682,4.683822347,-0.261075177,0.956503724,0.64731111,-0.170932504,-1.115821356,0.20197691,-0.419649451,-0.871031492,-1.406656695,-1.098106297,0.256316726,-0.174741875,2.037749704,0.185879973,-0.418328125,-0.777742685,-0.083652634,1.004223104,-0.191723754,-0.492482952,-0.072977161,-0.054622379,36.03
1214,1.317656541,0.411636662,-0.019163377,0.487618457,0.127257009,-0.57633799,0.140442551,-0.211725816,-0.06971579,-0.311925364,-0.635524243,0.521049278,1.429030786,-0.54804971,1.038374595,0.67286054,-0.370059494,-0.156139394,0.110549197,0.011731249,-0.331019261,-0.896255306,0.013140029,-0.47952082,0.36373642,0.143600664,-0.017001486,0.024302399,0.89
1215,-0.580728041,-0.439309781,2.00589778,-0.540617545,-0.870210432,-0.390166701,-0.260520398,-0.246800377,-0.376220252,0.757355443,-1.04577,-0.633515882,-0.232688104,-0.751511049,0.210608002,-1.905115699,0.358832305,1.30692426,0.243933791,-0.524483036,-0.291663535,0.157277998,0.23338354,0.447444664,-0.684042,1.114448955,-0.194053097,-0.134360069,10
1216,1.231344633,-0.023375107,-0.333902369,0.893327071,0.598922599,1.089545303,-0.172479498,0.330924274,0.393030747,0.091521624,-0.65725277,-0.207392247,-1.523079734,0.480767291,-0.491504001,0.052897042,-0.52256714,0.278894874,0.581825038,-0.215533525,-0.178722101,-0.395877839,-0.274231477,-1.74633892,0.806781432,-0.21770086,0.022301934,-0.014272137,13.99
1216,-1.436103311,1.677976207,0.456476843,0.039852453,-0.69944035,-1.149613435,0.050623871,0.68585885,0.083263983,-0.0762533,-0.690713053,-0.817782222,-1.639580884,0.225084894,1.086724018,0.596355904,0.327759199,0.107872478,-0.142879314,0.103836992,-0.31424357,-0.88870682,0.088689913,0.270677788,-0.099656327,0.063402083,0.0355133,-0.137543876,9.99
1217,0.881727497,-0.518182072,2.288489618,3.223182896,-1.761369696,0.768238679,-1.23989784,0.497903243,1.355690895,0.250031046,-1.621762218,-0.204747478,-1.656518426,-0.948482956,-1.755304059,0.095442229,0.293501578,0.007242028,-0.681864532,-0.140202437,0.110463953,0.564186937,-0.119438801,0.729628465,0.350092575,0.22777877,0.071271066,0.052287827,75.84
1217,0.878212554,0.158419837,0.861989854,2.591797607,-0.410686481,-0.313108818,0.225747974,-0.149696575,-0.814608758,0.544527103,-0.271156505,0.682580176,1.479819137,-0.061175248,0.559631721,0.87593181,-0.791094437,-0.462697038,-1.056509311,0.25045456,-0.104330089,-0.653682681,0.005849687,0.379223465,0.169938112,-0.27903548,-0.013755572,0.062741017,154.99
1218,-1.912896297,-1.409518809,2.182004231,0.468684363,0.13695533,0.069964686,0.650129348,0.131005537,0.102612288,-0.616127798,0.400016901,0.169454755,-0.680174703,-0.230802239,-0.63968303,0.763158515,-1.149839068,1.0940916,-0.785818474,0.85737315,0.446601626,0.601013496,0.539556035,-0.040612015,0.35462414,-0.437351249,-0.197436182,-0.080705932,316
1218,-1.799804575,0.703524894,-0.410618294,-2.378587303,-0.826535838,-0.842157181,1.342488321,0.036774165,0.615186947,-0.764596939,1.103654798,1.139029004,0.242544247,0.524124808,0.391437808,-0.308523645,-0.48810784,0.376927228,1.02348914,-0.166941778,-0.065265451,0.4226229,-0.073388103,0.070339649,0.003522923,-0.187625122,-0.107715232,-0.615211816,160
1220,1.191380885,0.276471786,0.640379937,0.639778226,-0.366605986,-0.685643017,0.06051004,-0.144513943,-0.130831147,-0.140157487,0.466014451,1.087644323,1.226067697,0.091079558,1.15174914,-0.131016579,-0.082274847,-1.218647881,-0.607653177,-0.068665589,-0.195894639,-0.489926458,0.192933533,0.422101602,0.133795226,0.100539916,-0.006028199,0.021354319,3.59
1220,-1.784910211,-0.289974893,1.085825403,-0.199478771,-0.013601452,-1.1190474,0.55471898,0.279910359,-0.495747188,-1.248290396,-0.703788218,0.845493794,1.05051478,0.100986416,-0.382339305,0.105640637,-0.162293282,-0.579579276,-0.234488145,0.461972315,0.073218137,-0.430243987,0.26203614,0.420307985,-0.016701802,0.287050665,-0.117713864,-0.094422276,158
1221,-0.510937247,-0.848015566,0.744594796,-1.653409209,-0.060182783,-0.020630375,-0.243400492,0.199897106,-0.525795003,0.260266897,-0.419533719,-1.080717714,-1.538954811,-0.275872229,-1.509748986,1.544425858,-0.263473872,-0.638034528,0.981239272,-0.034710063,-0.02993496,-0.275042743,0.046757549,-0.891882845,-0.005772681,-0.489826784,-0.155353535,0.022743123,79
1221,-2.208943492,0.309731759,0.623610889,-0.229926421,-0.06252827,-1.407904914,-0.240009622,0.731520303,-0.367159092,-1.017220787,-0.82978,1.07384618,1.110519056,0.34155068,-0.416628206,0.211616784,-0.007647597,-0.625181777,-0.258748941,0.10509082,-0.008895892,-0.441653424,-0.184534174,0.449152284,-0.194993898,0.26155862,-0.065622045,-0.100501059,1
1221,-2.574077046,0.798898927,-0.694404718,-2.29940432,-0.224491184,-1.567267403,-0.005168119,0.608421794,0.724049448,-0.527351706,0.959455043,1.419010105,0.297703975,0.831181976,0.370613103,-0.27084583,-0.280791825,0.372697799,0.967750669,0.023132328,0.023633383,0.262817974,-0.627973993,0.086908684,-0.07794861,-0.211589705,-0.261824865,-0.533791395,1
1223,1.188149786,-0.139309525,-1.206233806,0.29656676,2.148079682,3.620851431,-0.387473669,0.839057977,0.167875137,-0.03639546,-0.541776593,0.237731405,-0.215881454,0.200291375,-0.146263915,-0.096166952,-0.509678651,-0.068355652,0.351143073,0.040457204,-0.159855549,-0.501349977,-0.160899899,1.011873605,0.878917622,-0.330778696,0.017987525,0.019232711,47.31
1223,-2.849698934,2.212707328,0.300319064,-2.801838749,0.000666531,-0.168951968,-0.526168142,-7.268341233,2.107603607,1.222173797,1.90640508,1.110659822,-0.762587015,-0.236777328,0.370235541,-0.932916053,-0.272066083,0.221394195,0.65439704,-0.746893826,5.856621726,-1.567257407,0.753007744,0.460178246,0.095981904,-0.203606293,0.32678248,-0.410638249,4
1223,1.25089338,0.329663713,0.298480688,0.697895091,-0.394458957,-1.077717725,0.075216463,-0.191874959,0.065966447,-0.277372085,-0.103975183,0.116418245,0.00311507,-0.242452125,1.118768557,0.489302354,0.007634568,-0.271307377,-0.197833881,-0.089559186,-0.288521492,-0.849596334,0.129671814,0.339396244,0.207524813,0.094862636,-0.025042995,0.030816098,4.49
1224,-1.956934909,0.48441,-0.514448261,-2.201510945,-0.830895821,-0.761038405,0.797049406,0.69516722,0.07681299,-1.484079021,1.483563525,1.765136513,0.666348911,0.996932877,0.483334233,-0.555203386,0.116944576,-0.125532523,0.504318399,0.004006845,0.15325636,0.570306339,0.304067978,0.082721267,0.016926883,-0.103999281,0.406586321,-0.128045421,160
1225,-3.410188887,2.639852522,-0.160961351,-2.81720357,-0.339775982,-0.252778479,-0.91623659,-6.826744364,2.131305718,1.310191711,1.780771718,1.282788548,-0.701439224,0.009872056,0.345326739,-0.834026913,-0.111335887,0.242686045,0.618943694,-0.724680464,5.870762192,-1.602257897,0.807676089,0.455553318,0.16857407,-0.197163693,0.303992634,-0.411070438,1
1225,-0.487113723,1.079934693,1.562535083,2.217667267,-0.724770934,0.169803624,-0.125961459,0.433694607,-2.884885921,1.199073664,-0.290912107,-0.027574507,1.168073992,0.360288528,1.178411924,-1.829170529,0.74831387,0.8185978,-0.480882492,-0.342823448,-0.201252695,-0.203573275,0.183253928,0.363574115,-0.659730037,0.110203589,0.07379244,0.105741158,30.38
1227,-1.113705935,-0.290950138,1.117998414,-0.159199594,1.427171406,-0.856861801,0.199475555,-0.340133795,0.533593817,-0.173339765,-1.499317701,0.068148625,0.23086783,-0.602221518,-0.749067081,0.082990938,-0.700540234,-0.482025599,-0.032356496,-0.464608443,-0.323044976,-0.418546568,-0.487299362,-0.387544229,-0.215702635,0.062327925,-0.181185557,-0.240170321,23.88
1227,-2.749525255,-3.300878889,1.933081622,0.312396904,1.442330285,-1.421397129,-0.535266039,0.097425594,-1.087503329,0.320765141,0.542910856,0.400985697,-0.358776125,-0.150594942,-1.382130115,-1.48924169,-0.328277329,1.58540131,-0.981945264,0.784980274,-0.21181165,-1.222845748,0.948553864,0.196214578,0.647150579,-0.652061248,-0.347416399,-0.176204695,276.93
1227,-2.66860386,0.695974762,-0.808487307,-2.14617758,-0.319949195,-1.421015338,-0.494277455,1.240279177,0.192711799,-1.238359297,1.34784371,2.040290887,0.720742616,1.291344284,0.468353551,-0.503589867,0.31855927,-0.148628783,0.458334911,0.04910587,0.195064718,0.417397258,-0.367151152,0.109642761,-0.082620611,-0.124391541,0.306890642,-0.069494832,1
1227,-2.76788241,2.210156626,-0.150179239,-0.0410777,-1.137374439,0.394306227,-1.037835681,2.178109389,-0.348003091,-0.358382209,0.708329066,1.380823906,-0.552855901,1.22782612,-0.66327758,-0.356230816,1.047701573,-0.774068292,-0.153224907,-0.064617974,-0.012713074,-0.08727666,0.142262496,-0.288793714,0.036896688,0.306241358,0.175335432,0.060984211,11.89
1228,-0.693097492,0.720897458,0.487925606,1.545282725,-0.123342853,0.151905713,1.821822353,-0.176592023,-1.514396121,-0.581211321,1.491589724,0.523781459,0.824357945,-0.591793652,0.879725601,-0.158534812,0.702918678,1.172998266,1.713200811,0.846036034,0.200782279,0.193611183,0.288195677,-0.081502389,0.281741602,-0.136080136,0.050083224,0.147486588,279.93
1228,-0.19821873,0.469060032,0.084931748,-0.980948071,2.476428931,3.722736461,0.257872326,0.686387432,0.012815755,-0.236877849,-0.509242577,-0.152217123,-0.28199057,-0.268205705,-0.189141365,-0.131127704,-0.562241875,-0.127246516,0.733009655,0.097889912,-0.250193738,-0.601092447,-0.187412583,1.024936505,0.116469128,0.199863379,-0.289156682,-0.21893731,15.09
1229,-1.161664546,-0.343536021,0.7071842,0.391783762,2.159449431,-2.187319363,0.607561846,-0.680828048,0.159619752,0.536381008,-0.570715155,-0.345685257,-0.670058111,0.099084683,0.110011907,-0.218345362,-0.804072982,-0.294107645,-0.802806737,-0.226845361,-0.021886753,0.500651284,-0.324464888,0.417642907,-0.715884061,-0.678912206,0.190282472,-0.234855108,3.19
1229,-2.00569077,0.935034382,-0.628739648,-2.178008252,-1.094200082,-0.921221378,1.021664135,0.409258216,0.454521039,-1.422748381,-0.146774074,1.17070684,0.95336798,0.662933262,1.188174191,-0.758184016,0.331406793,-0.700350096,0.238050346,-0.322342018,0.042830763,0.485769777,0.078745107,0.177086296,-0.008797741,-0.106936344,0.247042412,-0.162307447,160
1230,1.334329258,0.407314748,-0.481604353,0.92252564,0.352180077,-0.745359353,0.469483551,-0.248350221,-0.073102291,0.075403224,-1.277669161,-0.579682658,-0.835145418,0.708601944,0.849786431,0.072777187,-0.560883384,0.022440477,0.06910037,-0.190453498,-0.063047849,-0.166954782,-0.238137111,-0.474016045,0.930935314,-0.240583492,-0.015402946,0.000296332,1.99
1230,-0.714882484,1.104335247,1.316765245,-0.325950881,0.309747512,0.065227306,0.513876519,0.239953337,-0.468772618,0.117817327,1.278710682,0.713222314,0.148526688,0.244464779,0.422215091,0.170726697,-0.503141772,-0.235937927,0.038138445,0.218938259,-0.200637347,-0.437641024,-0.041605565,-0.32590027,-0.197366572,0.108174971,0.390325623,0.161835256,5.55
1231,1.343997019,0.301582522,-0.446536918,0.192003334,0.579526749,-0.053550783,0.256616962,-0.13459583,-0.429307639,0.123464139,0.349975671,0.996733707,1.241598604,0.319650022,0.073986045,0.543114752,-1.092658968,0.322357851,0.683944014,0.003888879,-0.085540717,-0.181478749,-0.249771845,-0.966050779,0.757711152,0.431355983,-0.049836797,-0.016403618,0.78
1231,-0.551875622,1.261347704,1.92256026,2.622323222,0.596227111,1.669259237,0.185452006,0.659506438,-1.347178116,0.683664388,0.614093613,-0.448833371,-0.931931443,0.59057623,2.450640746,-1.298878872,1.354232241,-2.041309478,-0.815440315,0.053729119,-0.067504527,0.001192173,0.171345411,-0.692504343,-0.803838101,0.070919462,0.44761288,0.188935839,0.75
1231,1.291487126,-0.558408953,-0.069431265,-0.552986903,-0.874039197,-0.859103193,-0.564419051,-0.127671913,-0.595077902,0.159956293,-0.468764014,-1.305840916,-0.409489438,-1.209571397,1.103385024,1.802014898,0.887129282,-0.585728727,0.48145412,0.222151054,0.048329765,-0.12373878,-0.115220011,-0.217122168,0.381295219,-0.256335252,0.010882302,0.051144488,79.9
1232,-2.780320657,1.029745059,-0.912467538,-2.098689106,-0.491635331,-1.646703458,-0.326313902,0.981057341,0.563343369,-1.185551531,-0.291022244,1.450715498,1.008532081,0.970062627,1.167316121,-0.720585763,0.538755358,-0.70447181,0.182256182,-0.131440221,0.131998445,0.325925482,-0.4751749,0.193596227,-0.090166075,-0.130921321,0.092622119,-0.080756458,1
1232,0.738396334,-1.002064742,1.241919515,1.777310002,-1.117051288,1.064652577,-0.713781187,0.279858554,1.638043564,-0.5060039,-2.098517543,0.870289699,0.648634707,-1.225474678,-1.584287746,-0.279902532,-0.021056744,0.013479238,0.419459989,0.333872812,0.01319382,0.102204714,-0.395525676,-0.384438041,0.613530534,-0.197416765,0.072129773,0.068695002,221.79
1233,-0.41313456,1.012405695,1.429991638,1.294635568,0.115123953,0.064818649,0.606822313,0.133310222,-0.222837728,-0.09526844,-0.708333341,-0.112954912,-0.656789033,0.116305463,0.272203295,-1.195949391,0.658373892,-0.617034155,0.725718722,0.110024813,-0.038614353,0.229537012,-0.136552703,0.084424895,-0.105691846,-0.222134284,0.425077234,0.203454486,13.99
1233,0.107146815,1.119435671,0.241690984,0.895982898,0.642468989,-0.681825658,0.952696337,-0.164390986,-0.628916034,0.145883318,-0.198152985,0.408968059,0.626672159,0.390929595,0.845587647,-0.88214913,0.094472336,-0.652083677,0.019901156,0.069185165,0.172952448,0.776475507,0.042267498,0.108449599,-0.76010498,-0.38812431,0.459346617,0.229315108,2.69
1233,-0.956864964,1.48380102,1.601872911,0.884115039,-0.09489713,-0.015143507,0.305496093,0.443680359,-0.567252501,-0.618391644,-1.11863205,0.895685911,1.504890951,-0.15796116,-0.084752611,-0.462850332,0.133328068,-0.276694576,1.08523405,0.158253751,-0.23832121,-0.462551894,-0.268929482,-0.094198154,0.524293944,-0.364814021,0.227555442,0.078699116,1.49
1234,-3.344278955,2.61924014,-0.644419313,-0.049855455,-1.556576175,0.358310139,-1.353135374,2.602801217,-0.326493236,-0.281205607,0.586549427,1.548872847,-0.487449534,1.472514625,-0.683089652,-0.247010985,1.205295673,-0.754554201,-0.19022869,-0.061563444,-0.006966916,-0.125559615,0.164105857,-0.289734359,0.103049516,0.31251809,0.168045589,0.053242254,26.21
1235,-1.658302472,-0.116801202,1.351528236,-0.931091888,-0.084159412,-0.07301401,0.087036782,0.659135765,-0.340946227,-1.140572147,-0.025406882,0.295272,-0.463776557,0.324016601,-0.69919452,0.887760001,-0.698670912,0.576688204,0.19303657,0.242443587,0.129755467,-0.184957243,-0.113708028,-0.453229114,0.398139343,0.958026063,-0.201499539,-0.120116189,115
1236,-0.932784477,1.144671787,1.576128554,1.415498536,-0.759997283,0.227839003,1.739959345,-0.849896449,-0.179610796,0.902934056,0.566133435,-0.373746093,-0.353073888,-0.179933814,2.118994791,-1.232803892,0.423667308,-0.495690359,0.907018053,-0.15536522,0.015882304,0.532544134,-0.316993383,0.646931997,0.185211043,-0.165422639,-0.931096227,-0.461317864,186.96
1236,0.989275403,-0.729340652,-0.593078443,-1.527905269,-0.289610801,-0.667474994,0.277676145,-0.124735866,0.811585099,-0.940542861,1.494490462,1.097024555,-0.381901942,0.797212744,1.114240879,-0.711640006,-0.100078559,-0.098740774,0.831006484,0.1939668,0.109294446,0.075873616,-0.26661905,-0.241893962,0.574936136,0.03091282,-0.039798738,0.014317811,160
1237,-0.234715504,0.116213248,1.628242736,-0.463816761,-1.134419495,-0.962313865,0.454757415,-0.285268887,-1.772632945,0.408771448,0.091304178,0.259301452,1.394574933,-0.118227126,1.096694732,-1.859606072,0.408680257,0.879416503,0.124094048,-0.046773313,-0.263602161,-0.380435506,0.32528221,0.952910043,-0.809614497,0.919784048,0.081574565,0.16311618,93
1238,1.107705423,0.043972931,0.142642713,1.431249627,-0.162959254,0.076965743,-0.192446096,0.034236714,0.825646699,-0.716975009,-1.328283345,0.260635237,0.348642811,-1.579501542,-0.423336199,0.189679188,0.570114455,0.438393775,0.14871874,0.044478016,-0.119886775,-0.138001384,-0.289963264,-0.498154678,0.780037848,-0.23179445,0.062210446,0.054006997,66.21
1238,-2.011492065,-1.501168335,2.395629214,-0.236953785,0.689654392,0.496943587,-0.248020322,0.307111291,0.567767864,-0.504500582,1.309029521,1.010729162,-0.163767816,-0.675719788,-0.550682681,-0.666981293,0.340001029,-0.845451493,0.387374057,-0.209576907,-0.190191285,0.275589304,1.230105311,-0.240406438,-0.126522054,0.980341025,-0.015074001,-0.297967332,35.69
1238,0.971669399,-0.623930865,-0.241042184,-1.211770949,-0.733359978,-1.482698424,0.429637748,-0.353529564,0.94658441,-1.123306157,0.640589733,0.924826255,-0.013187926,0.565934946,1.703149226,-1.180130432,0.43930662,-0.92914653,0.213761739,0.182298092,0.119325224,0.158696913,-0.153615616,0.671966468,0.504499381,-0.005850582,-0.031914034,0.034032562,160
1239,-1.423607897,-0.184014105,0.0978615,-2.216486564,0.726810381,-1.259045575,-0.049916969,0.514276411,0.319188599,-1.361640654,1.103497388,1.031626667,-0.428596266,1.00359516,0.625475114,-0.614525499,-0.047051976,0.075879881,0.652429142,0.183100586,0.218546363,0.358658646,-0.173779569,-0.252995009,-0.147835986,-0.108781628,0.262586738,-0.027116007,1
1240,-1.369264088,-0.412241242,1.63045496,1.5190271,-0.780508868,0.77713079,-0.354749848,0.94723368,0.020568174,-0.634841681,0.561427081,0.671850629,-1.026748391,0.243707244,-0.637779788,-0.381760871,0.457916361,0.20822219,0.622095886,0.343290793,0.159906964,0.018880533,0.376162535,-0.016902208,-0.128955784,-0.374309559,-0.059877511,-0.135826339,174.5
1240,-1.441213901,-0.078604318,0.449897759,-1.900352243,0.283061205,-2.074269006,0.102044634,0.285482712,0.454187909,-1.544403951,0.249596658,0.859428367,-0.059882249,0.772317363,1.214383461,-1.083015925,0.492333203,-0.754525875,0.035184397,0.171431878,0.22857714,0.441481943,-0.060776134,0.660865422,-0.218272741,-0.14554503,0.270471442,-0.007401256,1
1241,-0.154248458,-0.15582751,0.306664725,-2.368229278,-0.469584296,-1.546518311,0.286107258,-0.399132262,-2.348430359,1.316524943,-0.733456199,-0.970802658,0.572493689,-0.279167484,-0.576443384,-0.638051329,0.292417208,-0.198430085,-0.811147116,-0.32331764,-0.02444542,0.439900472,0.135085181,0.366024348,-0.725045267,-0.431033171,0.336498843,0.281146753,15
1242,-1.934513795,0.398683703,-0.67637875,-2.270047718,-0.761439174,-0.591460544,0.717054756,0.778131297,0.259544954,-1.452592879,1.010167739,1.092521056,-0.336542748,1.188112263,0.624402942,-0.409663961,0.058322942,0.111843955,0.634837017,-0.052783489,0.119474291,0.422228916,0.277076223,-0.259720849,0.024995216,-0.080820324,0.39913285,-0.133505501,160
1244,0.985548289,-0.717560994,-0.356015404,-1.250698997,-0.735927955,-1.38528243,0.341800906,-0.269526105,1.144319571,-1.087493478,0.248121693,0.210202052,-1.190313844,0.79479753,1.852280931,-1.06231207,0.432960805,-0.712020797,0.300198315,0.111808717,0.09165141,0.020112019,-0.163970145,0.445217871,0.491406272,0.010418752,-0.040212564,0.029457271,160
1245,-2.646182747,0.610248466,-0.970417796,-2.214714353,-0.250492548,-1.251437478,-0.574272105,1.323243253,0.375443764,-1.206873156,0.874447924,1.36767543,-0.282149043,1.482523671,0.60942226,-0.358050441,0.259937635,0.088747695,0.588853529,-0.007684464,0.161282648,0.269319835,-0.394142907,-0.232799355,-0.074552277,-0.101212584,0.299437171,-0.074954913,1
1246,-0.48481116,1.012835104,1.233358141,1.053084563,0.50378874,-1.407946764,1.100313311,-0.366127416,-1.156819131,-0.241819125,0.185302604,0.685374275,1.077191938,0.334617973,0.64766213,-0.806867318,0.071627156,-0.409801053,0.358545642,0.152203891,0.19745116,0.572601847,-0.13071608,0.973627811,0.050287521,-0.311590889,0.125144877,0.150788473,17.77
1246,-0.808671019,1.218362202,0.87074418,1.105964195,0.611901034,0.48873062,0.450788562,0.266167965,-0.370355885,-0.031472554,-1.207908158,0.627871632,1.292984882,-0.207059063,0.147114074,-1.006101104,0.312917941,-0.55783543,1.03390159,0.202103459,-0.063944568,0.220477657,-0.273635555,-0.706375868,0.045948166,-0.216206768,0.010067427,-0.089510798,6.54
1247,-1.427335011,-0.172234448,0.334924539,-1.939280291,0.280493227,-1.976853012,0.014207792,0.369486171,0.651923071,-1.508591272,-0.142871381,0.144804164,-1.237008168,1.001179946,1.363515167,-0.965197563,0.485987388,-0.537400142,0.121620973,0.100942503,0.200903326,0.302897049,-0.071130663,0.434116825,-0.231365851,-0.129275696,0.262172912,-0.011976548,1
1247,-0.987471711,1.412061939,1.446275615,3.039667395,0.104830623,2.374669179,-0.719121954,1.08415273,-0.36923878,0.043310875,-0.37405712,0.982954992,1.017534507,-1.985873271,-1.80814125,-0.197345462,1.431364042,0.476570102,1.81722696,0.198035724,-0.308413121,-0.489704917,-0.322846536,-1.393601142,0.370817923,0.317616842,-0.039820391,-0.041981432,15.13
1247,1.055549542,-0.282119287,-0.074788948,0.251726843,0.833533983,2.30739937,-0.488178564,0.699448308,0.317464719,-0.210943279,0.89230944,0.969765547,-0.3354704,0.249963475,0.302505979,-0.994388887,0.581695283,-1.737147794,-0.605749181,-0.200192876,-0.132352751,-0.127153659,-0.025559319,-2.162522517,0.247559878,0.452468742,0.038746847,-0.022086645,21.66
1248,-0.584759818,1.195511065,1.854415973,1.618547321,0.372656606,0.786861481,0.556245568,0.265268726,-1.405814692,0.4177426,0.982306033,0.41388798,0.261076198,0.175754543,-0.004396603,0.747511539,-0.80407459,0.062764987,-0.830573163,-0.088562061,0.059809281,0.051253673,-0.097022712,-0.3479698,-0.226103679,-0.151714478,-0.052411594,0.044326967,34.13
1248,-0.666313542,0.737026697,2.592203025,0.703088084,-0.335151033,0.374666691,-0.042350547,-0.739706838,0.429482187,-0.417823975,-0.283212985,0.557393469,0.25824823,-0.68217253,0.162619575,-0.510426909,0.104570999,-0.514166185,-0.538936138,-0.208158664,0.774185896,0.190428741,-0.034757433,0.392249439,-0.160190629,-0.462659836,0.031044376,-0.142552392,9.99
1249,1.17186084,-0.483821466,1.667112083,0.54896363,-1.587026077,-0.077683268,-1.114372487,0.106679722,-0.57748077,0.66105378,0.201700203,0.82011218,1.669536599,-0.505057223,1.503647817,-1.247772031,-0.109865631,1.169530079,-2.122100601,-0.45673185,-0.0250998,0.531182116,0.081756846,0.606306063,0.152987809,-0.261266797,0.126113415,0.054999658,20
1250,1.114943122,0.217829961,0.238816993,1.163280329,-0.251344251,-0.918374802,0.37142655,-0.303731237,-0.166727454,-0.043919109,-0.236984049,0.687450277,0.946458603,0.217897533,0.825723469,0.015225871,-0.479254517,-0.251289402,-0.396791013,0.053637373,0.07883801,0.166843701,-0.170304684,0.421493308,0.695163728,-0.33843354,0.007098704,0.034079238,71.87
1251,1.291013509,-0.429953964,0.166680803,-0.522947442,-0.847199655,-0.677329924,-0.651532286,-0.038458028,-0.702486121,0.119388728,0.281899476,-0.796948825,-0.033801052,-1.25790282,1.260000977,1.335717213,1.317761111,-1.265844602,-0.055548931,0.12395689,0.090109612,0.143876195,0.005463054,-0.016994147,0.273158435,-0.25495613,0.038800306,0.046865464,39.8
1251,-4.479013743,-2.884367962,0.63337472,0.224652077,-1.047208043,1.39240704,2.620457773,-1.099184205,1.710955055,1.522272613,0.774815169,0.364921275,1.083453184,-1.837560626,0.421614573,0.498675619,-1.12808431,0.387899626,2.059587554,-1.532972102,-1.272095269,0.403637096,1.509692427,-0.54738711,0.577318598,1.175116749,0.235720422,0.695821488,500
