Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
84538,-0.723672048,0.537305593,2.425101471,-1.895426123,-0.521559529,-0.719722601,0.360803323,0.0031824,0.990579482,-1.903213774,-0.496658852,0.922574002,0.791831079,-0.493960265,0.569709765,-0.329987862,-0.42565252,0.158936175,0.037174234,-0.060384942,0.047200323,0.332641478,-0.38242575,0.420760518,0.541601361,-0.777797125,0.117214085,0.078228136,1
84539,1.092956156,0.194664794,0.485657865,1.302212577,-0.34178819,-0.585158817,0.115972204,-0.096337402,-0.052062533,0.0016542,0.104670203,0.392462274,0.022784006,0.373958888,1.163248593,-0.236126065,-0.077111662,-0.624432732,-0.969302086,-0.102205559,0.143517964,0.412492431,-0.074411552,0.407391356,0.544676504,-0.275281302,0.028269122,0.02874281,42.96
84539,-3.665920226,3.212882601,-2.156273851,-1.376405896,0.962240058,3.989902583,-2.485968557,-1.665689548,-0.177216008,0.291658698,-0.701099566,0.621066608,0.058986001,1.259404984,0.827343101,0.851577579,-0.057170887,0.256254725,0.28037339,-0.897664681,3.758452839,-2.131380986,0.783302192,0.901096503,-0.201030189,-0.014679041,-0.731240105,-0.178412302,8.07
84539,-1.022590531,-0.095539746,2.387794239,-1.744147453,-0.350576635,-1.054625427,-0.113393324,0.185379442,1.40882051,-1.782925847,-0.932959653,-0.398690047,-1.73836408,0.03314618,0.877789551,-0.229157326,-0.264035569,0.486431886,0.079444139,-0.107783222,0.053492412,0.099625152,-0.268199451,0.3496681,0.471527923,-0.765746727,0.085706958,0.081612719,1
84539,-0.657257559,0.634996639,1.425366797,-0.008723301,0.126659986,-0.933754467,0.503409717,0.090758634,-0.532057139,-0.064799017,1.25755733,0.255635101,-0.976403155,0.589526377,0.066982239,0.248770879,-0.48904103,0.215892459,0.241292699,0.131010033,-0.042875374,-0.2073972,0.10163196,0.505296193,-0.556014261,0.0566895,0.325361106,0.210538656,17.01
84539,-0.60137196,0.760873423,1.917927237,0.001126704,0.741880182,0.250647067,0.874669953,-0.047021694,0.050622146,-0.72005405,-1.119529409,0.049728172,-0.109779006,-0.415148533,-0.488860935,-0.361236873,-0.329689867,-0.756989156,-0.627962135,-0.100105963,-0.235070482,-0.37411143,-0.276738187,-0.480564008,0.206254595,-0.63052639,-0.053281715,-0.128375549,3.17
84540,-0.72106022,-0.225526955,2.53663684,-0.73141092,-0.332979583,-0.808733186,-0.22673303,-0.035277349,1.34560368,-1.079289637,-0.629176811,-0.431640636,-1.37737934,-0.106192378,1.871454537,-0.972379742,0.253494467,0.635399418,1.768705926,0.217734047,0.021786699,0.256508548,-0.252873019,0.377051399,0.234049493,-0.529929811,-0.02850745,-0.122949697,1
84540,-0.59832596,0.378813291,1.060383441,-1.236336748,-0.023895149,-0.829465939,0.202016476,-0.243425378,-1.39087086,-0.030163591,-0.279083587,-0.533492619,1.412530427,-1.584114356,0.602716808,1.504675095,0.701590525,-1.002906992,0.858976985,0.103288132,-0.099012202,-0.304978378,0.132311453,-0.195783538,-0.082251959,-0.505687044,-0.128516351,0.046208223,10
84540,1.245939496,-0.473749658,0.872587611,-0.709496189,-1.361715513,-0.8632993,-0.689797745,0.065145459,2.083138011,-1.029123966,-0.737333826,-0.178650816,-1.766510637,0.194493647,1.461937475,-0.360045461,-0.048055613,0.40117029,0.569571698,-0.236192904,-0.032526658,0.071977512,-0.01557903,0.356701495,0.442462757,-0.680473772,0.082355972,0.031535682,1
84541,-1.156359263,0.56796757,2.003005885,-1.872379624,-0.716740576,-0.37563168,-0.209870489,0.652452919,1.031644045,-2.12615782,-0.658238343,0.443353898,-0.536923519,0.127640152,0.936287468,-0.436345989,0.101075352,-0.081539589,-0.317145382,-0.270218837,0.10735003,0.31713778,-0.280871674,0.071387135,0.446079512,-0.741632491,0.000325083,-0.000330177,1
84541,1.204883557,-0.31726832,0.903134115,-0.786926247,-0.922317516,-0.325599408,-0.575732179,0.043110236,1.651203675,-1.156311879,-0.034064775,1.410587115,1.041960575,-0.340042481,1.403582903,-0.785074933,0.068584756,-0.394644449,0.192215953,-0.086733452,0.027596176,0.417940124,-0.020044747,0.122687058,0.465369781,-0.660234753,0.117327699,0.034195381,1
84542,1.192716276,0.031997287,0.099626314,0.47890859,-0.233442938,-0.161653607,-0.305425562,0.273421053,0.245510989,-0.069051893,1.048731149,-0.693646799,-2.818249958,0.513985175,0.998183425,0.618819437,0.074123834,0.222024723,-0.12291229,-0.284428996,-0.264828292,-0.908613887,0.142480671,-0.430477648,0.055899049,0.137157973,-0.030280829,0.007325707,0.99
84542,-0.757499509,-0.036721001,2.379578946,-0.722501986,-0.531465616,-0.779115679,-0.349920145,0.160679946,1.149431199,-1.307523476,-0.671438644,-0.199860856,-1.074883161,0.043239214,1.807594184,-0.900365095,0.339576215,0.626386438,1.762161384,0.143134733,0.0699702,0.258035507,-0.232398756,0.384786548,0.266455282,-0.502454767,0.139745529,0.099039983,1
84542,-0.328930833,-0.104553481,1.619185987,-1.820318199,-0.411515563,-0.509317333,-0.221532717,0.296266303,1.415996157,-1.405560294,0.502694362,0.409160752,-1.474159904,0.130919424,0.092517292,0.095254925,-0.707721817,1.031847847,0.389055625,-0.195378958,0.103663496,0.326940151,-0.123765407,-0.031902677,-0.107763898,-0.872424298,0.090018088,0.020678507,1
84542,-3.166574131,0.16352465,0.749396986,-0.866221871,-0.302518578,1.54070866,-2.89864568,-4.346703324,0.034291674,-2.092639213,-0.307799367,1.068775046,-1.160353744,0.698697013,-1.395052204,0.81861014,0.02249103,-0.052514079,-0.201366596,0.641822001,-2.731826877,0.472995496,0.152014463,-0.788217728,-0.279537188,0.820371224,-0.076886614,-0.04943197,59.15
84543,1.355882245,-1.187514664,0.804594691,-1.466581664,-1.530606304,0.02131902,-1.31779604,0.072277703,-2.031537169,1.505320471,1.594522771,0.462345607,1.605444039,-0.488664651,0.272165514,-0.29419614,0.337995905,0.222434147,-0.527096261,-0.208298384,0.049597292,0.543997458,-0.023547414,0.04199474,0.264456412,-0.097666382,0.066309403,0.021209032,42
84543,1.156908313,-0.383048146,-0.340134667,0.186093178,1.517642037,4.067999569,-1.106329996,1.084110275,0.758267654,-0.153419648,-0.565181763,0.303212846,-0.020300382,-0.210148278,0.370599352,0.408307732,-0.746326894,0.38932146,0.152588103,0.043260479,-0.099680065,-0.293046715,-0.06340142,1.002395677,0.564154037,-0.396381456,0.069739429,0.036090397,35.97
84543,1.246545757,-0.413854563,0.889777618,-0.717530047,-1.287931211,-0.843629043,-0.633706067,0.01817592,1.957954041,-1.053406647,-0.596341037,0.261052206,-0.939750165,0.029958061,1.371227677,-0.398827115,-0.095300337,0.299736715,0.563989751,-0.183221934,-0.023020918,0.139687306,-0.025502598,0.37933748,0.470436645,-0.683244305,0.087760706,0.033311297,1
84543,1.247050974,-0.363941985,0.904102623,-0.72422493,-1.226444293,-0.827237163,-0.586963002,-0.020965363,1.853634066,-1.073642214,-0.478847046,0.627471392,-0.250783105,-0.107154927,1.295636179,-0.431145161,-0.134670941,0.215208735,0.559338129,-0.13907946,-0.015099468,0.196112134,-0.033772238,0.398200801,0.493748219,-0.685553083,0.092264652,0.034790977,1
84544,0.66030136,-1.731180279,-0.350026679,-0.123292686,-1.369759193,-0.954972899,0.227767825,-0.346438258,-0.707160663,0.470575075,-0.885811986,-0.496958008,-0.683494136,0.287136164,0.103207612,-1.705171805,0.378160487,0.783315006,-0.580973262,0.225938722,-0.226011734,-0.96258497,-0.333940093,0.427494661,0.261153076,1.053989587,-0.147424903,0.063103699,392.2
84544,-0.744164179,0.429441694,2.482017854,-1.947509763,-0.554165249,-0.757642385,0.435009993,-0.069747278,1.522565155,-1.441090077,-0.685436081,-0.07482199,-0.962410549,-0.39373018,0.797373773,-0.340288248,-0.432777959,0.334850226,0.020126691,0.042215469,-0.072589531,0.196506051,-0.39327537,0.370472276,0.520777491,-0.782718833,0.185640217,-0.08677974,1
84544,1.246697322,-0.39888079,0.894075119,-0.719538512,-1.269485136,-0.838711479,-0.619683147,0.006433535,1.926658048,-1.059477317,-0.56109284,0.370977962,-0.733060047,-0.011175835,1.348550228,-0.408522529,-0.107111518,0.274378321,0.562594265,-0.169979192,-0.020644483,0.156614754,-0.02798349,0.384996477,0.477430117,-0.683936938,0.08911189,0.033755201,1
84544,-0.890515117,0.393114427,2.400967763,-2.221113614,-0.325219892,-0.253899671,0.447300127,-0.05302799,1.77208878,-0.722826161,0.663500384,-0.101914253,-2.006366937,-0.298422595,0.274042847,-0.106299997,-0.858579531,1.015422223,0.41348105,0.202222286,-0.134544311,0.171745407,-0.462101631,-0.042908835,0.525817812,-0.800448513,0.116271271,-0.265378093,1
84545,1.18317322,-0.567965135,0.731406177,-0.954427606,-0.939757609,0.124509437,-0.864800158,0.361225517,1.813694408,-0.909446887,0.920646812,0.587030797,-1.624693305,0.362137483,1.0167492,-0.369034342,-0.150756177,0.531749184,0.623373447,-0.234122462,0.027349536,0.253739461,-0.041414522,-0.331880522,0.389791645,-0.648479461,0.09582379,0.015017325,1
84545,0.736193418,-0.799358425,1.277567341,0.860422421,-1.369803379,-0.056648788,-0.581389367,0.122628401,0.646162867,-0.247348527,0.147533129,0.520514492,0.531099669,-0.184396751,1.819142782,0.471344135,-0.309432643,-0.126307028,-1.166128427,0.317750353,0.398425303,0.792586061,-0.145896014,0.478686546,0.029703375,0.457752706,0.002178505,0.068372883,209.4
84545,1.246949931,-0.3739245,0.901237622,-0.722885953,-1.238741677,-0.830515539,-0.596311615,-0.013137107,1.874498061,-1.0695951,-0.502345844,0.554187554,-0.388576517,-0.079732329,1.310754479,-0.424681551,-0.12679682,0.232114331,0.560268453,-0.147907955,-0.016683758,0.184827168,-0.03211831,0.394428137,0.489085904,-0.685091327,0.091363863,0.034495041,1
84545,-3.295448768,3.940850292,-1.793666102,0.891132739,-1.353380351,-0.064446211,-2.905279877,-6.252202535,-0.524738227,0.085335535,-0.782863855,1.19371964,-0.251534064,1.890277731,0.363791465,-0.135982502,0.981691553,-0.016485748,-0.077356914,-0.355347236,3.56130386,-0.569929642,1.173713887,0.606424976,-0.531090293,-0.399359207,0.433145254,0.257503291,0.89
84546,1.246091061,-0.458775885,0.876885113,-0.711504653,-1.343269438,-0.858381736,-0.675774825,0.053403074,2.051842019,-1.035194636,-0.702085629,-0.068725061,-1.559820519,0.153359751,1.439260026,-0.369740875,-0.059866794,0.375811896,0.568176212,-0.222950162,-0.030150223,0.088904961,-0.018059922,0.362360491,0.449456229,-0.681166405,0.083707155,0.031979585,1
84546,1.256259777,-0.747699708,1.086004474,-0.582764541,-1.472573006,-0.433142857,-1.026672809,0.017618065,-0.499231305,0.537184844,0.277086658,-0.185687477,0.718259368,-0.489452995,1.292647804,1.071774932,0.427198596,-1.463126418,-0.270747423,0.13352412,0.452536246,1.25746733,-0.062365956,0.457871321,0.31671341,-0.044127348,0.052530477,0.0314551,39
84546,1.153803975,0.621538184,0.772382401,2.481288161,-0.158117416,-0.50535265,0.200088922,-0.149120907,-0.859306369,0.639659083,-0.351472286,0.378053354,0.85094365,0.130725729,0.474793021,0.741275367,-0.696018958,-0.564730788,-0.930549386,-0.066581561,-0.230188406,-0.74099464,0.120639219,0.356461371,0.270077296,-0.270383031,-0.004706808,0.03335187,19.89
84546,1.245535322,-0.513679721,0.861127607,-0.704140283,-1.410905048,-0.876412804,-0.727192196,0.096458485,2.166593991,-1.012935512,-0.831329019,-0.471786165,-2.317684285,0.304184038,1.522410673,-0.334191025,-0.01655913,0.468792674,0.573292996,-0.271506884,-0.038863819,0.02683765,-0.008963319,0.341610838,0.423813498,-0.67862675,0.078752815,0.030351938,1
84546,-1.08030702,-0.649141013,2.317426324,-1.715682412,-0.874426269,1.12547902,-0.297722751,0.45477802,-0.415074267,-0.219425248,-0.39815915,0.128129259,0.809909658,-1.37244201,-2.06267006,1.452366077,-0.24071918,-0.326944832,0.989534284,0.647816927,0.25524477,0.723440061,-0.179551366,-0.789913596,0.727409297,-0.090534557,0.28015268,0.123852613,149.11
84547,1.226603681,-0.489857353,0.768187198,-0.908463494,-1.090167091,-0.336148617,-0.759173319,0.199296712,1.755324862,-0.877366139,0.769599518,0.719963037,-1.195019337,0.252242566,0.719823731,-0.095899683,-0.452438383,0.930282419,0.978866566,-0.176112282,0.004457519,0.172973541,-0.075816113,-0.009208476,0.476449017,-0.679569734,0.082020608,0.019312119,1
84547,-1.596470755,1.754499906,0.064409336,1.380789428,-0.401169098,-0.186238832,-0.3352898,0.763889847,-0.925503031,-0.031000764,-1.160383042,0.778911628,1.976860286,0.571248777,1.607866519,-0.104108985,0.119868257,0.33046303,1.694366486,-0.129987895,0.112986532,0.103919055,-0.13005553,-0.413402708,0.044952509,-0.252379104,-0.918729928,-0.438563807,2.49
84547,1.237750423,0.229798933,0.168478587,0.507494966,-0.23351606,-0.579779093,-0.087685175,0.017867765,-0.062954909,-0.085549455,1.174830313,0.317242199,-0.733366379,0.07454361,0.520165303,0.815974904,-0.324105393,0.41941263,0.223502806,-0.120251177,-0.269065301,-0.854923048,0.08753762,-0.068069687,0.199268766,0.100868224,-0.033277124,0.015117017,0.99
84547,1.226502638,-0.499839869,0.765322197,-0.907124518,-1.102464475,-0.339426993,-0.768521932,0.207124968,1.776188857,-0.873319026,0.74610072,0.6466792,-1.332812749,0.279665164,0.734942031,-0.089436074,-0.444564263,0.947188015,0.979796891,-0.184940777,0.002873229,0.161688576,-0.074162185,-0.01298114,0.471786702,-0.679107978,0.081119819,0.019016183,1
84548,1.270713883,-1.007220549,-1.131349243,-1.766264235,1.31864431,3.251478145,-0.989988693,0.773759596,-0.932628855,0.621831958,0.06291114,-0.663695492,0.241134599,-0.00717188,1.005623501,1.571567507,-0.284290205,-1.125684779,0.948714825,0.399806356,-0.087593548,-0.746873871,0.011269488,0.984436588,0.355901599,-0.476825604,-0.005675021,0.033352026,108
84548,1.245535322,-0.513679721,0.861127607,-0.704140283,-1.410905048,-0.876412804,-0.727192196,0.096458485,2.166593991,-1.012935512,-0.831329019,-0.471786165,-2.317684285,0.304184038,1.522410673,-0.334191025,-0.01655913,0.468792674,0.573292996,-0.271506884,-0.038863819,0.02683765,-0.008963319,0.341610838,0.423813498,-0.67862675,0.078752815,0.030351938,1
84548,1.226250029,-0.524796158,0.758159695,-0.903777077,-1.133207934,-0.347622934,-0.791893464,0.226695609,1.828348844,-0.863201242,0.687353724,0.463469607,-1.677296278,0.348221658,0.77273778,-0.073277051,-0.424878961,0.989452005,0.982122702,-0.207012015,-0.001087497,0.133476162,-0.070027365,-0.022412801,0.460130915,-0.677953589,0.078867846,0.018276343,1
84549,1.246495235,-0.418845821,0.888345117,-0.716860559,-1.294079903,-0.845268231,-0.638380373,0.022090048,1.968386039,-1.05138309,-0.608090436,0.224410288,-1.008646871,0.04366936,1.378786827,-0.395595311,-0.091363277,0.308189513,0.564454914,-0.187636182,-0.023813063,0.134044823,-0.024675634,0.377451148,0.468105488,-0.683013427,0.087310312,0.033163329,1
84549,-4.402207287,-5.273815344,2.461277853,0.156686658,4.960730768,-1.919685639,-3.955572014,1.129984691,1.415085677,-1.16918726,0.372367566,1.087589204,-0.046540164,0.165787529,2.797882458,-2.213976381,1.46639164,-1.330841474,-0.055696346,1.312300317,0.601201285,0.517585001,0.819922332,-0.959022578,0.239060255,-0.422845877,0.03235527,0.181617015,1
84549,1.080873752,0.051845014,0.385297973,1.234895023,0.02108108,0.595404401,-0.174981023,0.321724039,0.158598331,0.025897947,1.244676707,0.845209444,-1.105489639,0.463776761,-0.444873082,-0.784513774,0.346903408,-0.833675534,-0.437310349,-0.271225214,-0.032850841,0.103211195,-0.031431325,-0.290025219,0.529757965,-0.297532289,0.047461331,0.000272005,6.4
84550,1.214316671,0.253065788,0.262871379,0.650345648,-0.252796371,-0.621633568,-0.04453612,-0.021183503,0.145624019,-0.303728969,0.023521735,-0.089946111,-0.564994142,-0.105949636,1.430359447,0.222156484,0.317084165,-0.65367261,-0.551246871,-0.163729118,-0.269395116,-0.778215343,0.168900371,0.012766808,0.117526958,0.126798612,-0.011460393,0.025598544,0.89
84550,-0.733321258,2.738119519,-3.087553601,1.519344015,0.214579269,-1.268232203,-0.294263815,1.281379209,-0.803873076,-1.131163926,2.317222662,0.870574263,0.348919759,-2.585114492,0.49575884,1.04300886,3.314045115,1.586543679,-0.558470443,0.033429244,0.004842784,0.020950174,0.279122015,-0.326993661,-0.372934071,-0.373864152,0.107067332,-0.064591527,1.79
84550,0.715387573,-0.7578105,-0.420779412,1.102777523,-0.4099824,-0.098705018,0.095331857,-0.055793369,0.855391653,-0.992775789,-1.240038028,-0.110698295,-0.107245894,-1.80958194,-0.337708845,0.365789989,1.000104872,0.511298191,0.228563983,0.514510789,0.0129891,-0.281207208,-0.500371875,-0.486128971,0.597537076,0.653106172,-0.04817804,0.083341532,288.59
84550,-0.842244983,1.176766766,1.16409012,1.278491566,-0.22568651,0.216231413,0.16364655,0.688242067,-0.682839135,-0.157901731,1.043984531,0.866474515,-0.595420733,0.620193946,-0.493257385,-0.940893716,0.643360457,-0.160770955,0.93107474,0.036283781,0.076833021,0.374439213,-0.055497633,0.236344228,-0.132580761,-0.250697725,0.295465117,0.127654077,21.1
84550,1.245333234,-0.533644753,0.855397605,-0.70146233,-1.435499815,-0.882969556,-0.745889422,0.112114998,2.208321981,-1.004841286,-0.878326615,-0.618353839,-2.593271109,0.359029234,1.552647273,-0.321263807,-0.000810888,0.502603866,0.575153645,-0.289163874,-0.042032399,0.004267719,-0.005655463,0.33406551,0.414488868,-0.677703239,0.076951237,0.029760066,1
84550,1.227007855,-0.44992729,0.779647203,-0.9138194,-1.040977557,-0.323035113,-0.721778867,0.167983685,1.671868882,-0.893554593,0.863594711,1.013098385,-0.643845689,0.142552176,0.659350533,-0.121754119,-0.483934866,0.862660035,0.975145268,-0.140798302,0.010794679,0.218113404,-0.082431825,0.005882181,0.495098276,-0.681416756,0.085623764,0.020495863,1
84551,1.062929896,0.137499595,0.095854962,1.366476497,0.007151424,-0.348614072,0.371652478,-0.150342797,-0.051813727,-0.099171939,-0.313166686,0.729289475,0.482243504,0.170245898,0.182447449,-0.688685723,0.132762987,-0.949163879,-0.514263246,-0.017554395,0.041728253,0.189105572,-0.185914756,0.123253899,0.762060356,-0.240999995,0.016558557,0.023894169,73
84551,0.631918016,-1.445382442,0.795836971,0.314250497,-1.423849782,0.443488298,-0.66301739,0.414528927,1.286606118,-0.373255823,0.705643037,0.044608062,-2.556020654,0.218883692,-0.447925966,-0.065996747,0.320113984,-0.236516891,0.333202529,0.26188894,-0.028912101,-0.523147263,-0.097486982,0.05013527,-0.143314648,0.935687556,-0.085332285,0.03982389,263.12
84551,1.245232191,-0.543627269,0.852532604,-0.700123354,-1.447797198,-0.886247932,-0.755238035,0.119943254,2.229185976,-1.000794172,-0.901825413,-0.691637676,-2.731064521,0.386451831,1.567765572,-0.314800198,0.007063232,0.519509461,0.57608397,-0.297992369,-0.043616689,-0.007017247,-0.004001535,0.330292846,0.409826553,-0.677241484,0.076050448,0.02946413,1
84551,-0.251548137,0.347589709,1.978937069,-1.321495456,-0.704018581,-0.711896577,0.075280232,0.020135472,1.187962113,-1.520358757,-0.506709195,0.717956424,0.41905747,-0.367516653,1.003147039,-0.556491986,-0.162231599,0.288674808,0.694456036,-0.034030644,0.0670585,0.419740507,-0.196582124,0.411788424,0.078947703,-0.728437779,0.122624879,0.042653567,1
84552,1.228018291,-0.350102132,0.808297213,-0.927209165,-0.918003721,-0.290251353,-0.628292737,0.08970112,1.463228931,-0.934025727,1.098582692,1.745936756,0.734088431,-0.131673801,0.508167537,-0.186390209,-0.562676073,0.693604076,0.965842023,-0.052513353,0.026637579,0.330963059,-0.098971104,0.043608823,0.541721424,-0.686034311,0.094631656,0.023455222,1
84552,-0.587868396,0.874806946,1.592451946,-0.143854843,1.186011978,0.557605961,0.943296606,-0.33415892,-0.260949418,0.241256105,-1.04318608,-0.343516098,0.895365106,-0.442346063,1.653355492,-0.166603638,-0.588651026,-0.399834853,0.923437914,0.389077121,-0.398648097,-0.693614188,-0.384851526,-1.314044357,0.165850722,0.291772602,-0.154061008,-0.333216038,10.99
84552,1.247859322,-0.284081858,0.927022631,-0.734936741,-1.128065225,-0.801010155,-0.512174098,-0.083591415,1.686722106,-1.106019121,-0.290856661,1.213742088,0.85156419,-0.326535709,1.174689783,-0.482854033,-0.197663907,0.079963968,0.551895533,-0.0684515,-0.002425147,0.286391859,-0.047003661,0.428382115,0.531046737,-0.689247127,0.099470965,0.037158464,1
84552,-0.374490018,-0.375073579,-0.146195866,-3.692002327,1.638977002,3.204139771,-0.475219118,0.644254021,-2.007907026,1.582095685,-0.401432645,-1.396769006,0.301037848,-0.614773911,0.09779395,-0.023948158,-0.38859822,0.450525069,-0.507605539,0.070707124,-0.286881944,-0.254884338,-0.08407606,0.960645933,-0.108131579,-0.417860067,0.345554543,0.042466315,20
84552,1.049158284,-0.274016208,-0.583843424,-0.215356137,0.251007767,-0.399937824,0.5591522,-0.261571059,-0.163116794,-0.322127009,-0.50974302,0.585861732,1.09506862,0.295496392,1.056395618,-0.084483576,-0.223872179,-1.263135314,0.251083859,0.280068698,-0.311254322,-1.178199363,-0.065537042,-0.707625126,0.221429514,0.799453873,-0.115831268,0.014438477,153.74
84552,1.017861426,-0.480210618,1.123566775,0.872909931,-1.052846567,0.168627737,-0.688991492,0.25364663,1.07337032,-0.283507906,-0.687896792,-0.011769585,-0.975669868,-0.163503939,0.571092321,-0.072282811,0.161672288,-0.545976365,-0.409761195,-0.070294769,-0.038489604,-0.072607053,0.017819748,0.092560682,0.12531671,0.343199151,0.014995297,0.03251985,71.1
84553,1.226502638,-0.499839869,0.765322197,-0.907124518,-1.102464475,-0.339426993,-0.768521932,0.207124968,1.776188857,-0.873319026,0.74610072,0.6466792,-1.332812749,0.279665164,0.734942031,-0.089436074,-0.444564263,0.947188015,0.979796891,-0.184940777,0.002873229,0.161688576,-0.074162185,-0.01298114,0.471786702,-0.679107978,0.081119819,0.019016183,1
84553,1.226906812,-0.459909806,0.776782202,-0.912480424,-1.05327494,-0.326313489,-0.73112748,0.175811942,1.692732877,-0.889507479,0.840095912,0.939814548,-0.781639101,0.169974773,0.674468832,-0.11529051,-0.476060745,0.879565631,0.976075593,-0.149626797,0.009210389,0.206828438,-0.080777897,0.002109517,0.490435961,-0.680955,0.084722975,0.020199927,1
84554,1.245636365,-0.503697206,0.863992608,-0.705479259,-1.398607664,-0.873134428,-0.717843583,0.088630228,2.145729996,-1.016982626,-0.80783022,-0.398502328,-2.179890873,0.276761441,1.507292374,-0.340654634,-0.024433251,0.451887078,0.572362672,-0.262678389,-0.037279528,0.038122616,-0.010617246,0.345383502,0.428475812,-0.679088506,0.079653604,0.030647874,1
84554,1.2466468,-0.403872048,0.892642619,-0.718869024,-1.275633828,-0.840350667,-0.624357454,0.010347663,1.937090046,-1.05745376,-0.572842239,0.334336043,-0.801956753,0.002535464,1.356109378,-0.405290724,-0.103174458,0.282831119,0.563059427,-0.174393439,-0.021436628,0.150972272,-0.027156526,0.383110145,0.47509896,-0.683706061,0.088661496,0.033607233,1
84554,1.247758279,-0.294064374,0.92415763,-0.733597765,-1.140362608,-0.804288531,-0.521522711,-0.075763159,1.707586101,-1.101972007,-0.314355459,1.140458251,0.713770778,-0.299113111,1.189808082,-0.476390424,-0.189789786,0.096869564,0.552825857,-0.077279995,-0.004009437,0.275106893,-0.045349733,0.424609451,0.526384422,-0.688785371,0.098570176,0.036862528,1
84555,1.2466468,-0.403872048,0.892642619,-0.718869024,-1.275633828,-0.840350667,-0.624357454,0.010347663,1.937090046,-1.05745376,-0.572842239,0.334336043,-0.801956753,0.002535464,1.356109378,-0.405290724,-0.103174458,0.282831119,0.563059427,-0.174393439,-0.021436628,0.150972272,-0.027156526,0.383110145,0.47509896,-0.683706061,0.088661496,0.033607233,1
84555,-0.482484995,0.661686377,1.49653452,-0.015499128,0.46936717,-0.302304047,1.043236264,-0.141283628,-0.482996786,-0.213340494,0.697042947,0.076816287,-0.709827319,0.263121334,-0.314762118,0.605202552,-1.215566437,0.690836214,-0.642014727,-0.01569332,0.156650109,0.445481877,-0.153186411,-0.028184055,-0.158845769,-0.57713345,-0.049151832,-0.07945833,49
84555,1.55355428,-1.168267421,0.349618832,-1.707629825,-1.253458752,0.173572425,-1.427945964,0.113427784,-1.694671895,1.617003062,0.048965579,-0.884576353,0.178746154,-0.268583215,0.281969556,0.410989167,-0.271930993,1.246464274,0.294268329,-0.320923844,-0.096741689,0.099170818,-0.143327875,-0.847992778,0.45158193,-0.046118736,0.044635455,0.002776695,4
84555,1.149122652,-0.428664814,0.451666992,0.441197333,-0.680611401,0.023675263,-0.443771354,0.080402444,-1.295507709,0.966194667,1.273169373,0.644334508,0.220195402,0.390593829,0.385289803,-1.389218745,-0.206023399,1.329262532,-1.319631778,-0.457792105,-0.216473959,-0.238466424,-0.02264906,-0.015302492,0.376222122,-0.321015696,0.05030853,0.024985104,58.8
84556,-0.764156776,0.348447647,2.358994935,-2.137773722,-0.362549821,-0.251801147,0.304868435,0.115287642,1.330367973,-1.263026012,0.668755075,0.347446922,-1.286576426,-0.157734376,0.153528977,-0.03412901,-0.785978944,0.973848728,0.435468668,0.044910874,-0.04590324,0.224149804,-0.442761921,-0.019960012,0.524458706,-0.778813384,0.179449724,-0.100926886,1
84556,1.216470542,0.251140618,-0.184370249,0.748640416,0.413898161,0.055598099,0.212192542,-0.084401505,-0.366295184,0.137329253,0.449090896,1.07490778,1.214613951,0.306773025,0.188236994,0.538334356,-1.161702883,0.59667579,0.339647721,0.045654298,0.036390101,0.09631348,-0.300267938,-0.806436851,0.836914776,-0.280283133,0.009000577,0.006672454,39.41
84556,-0.78557377,0.550984228,2.502536854,-2.020253404,-0.157808095,-0.23141681,0.516355414,-0.064383603,1.163654801,-1.554113092,-0.064412824,1.257922512,1.363783722,-0.832287217,0.791933249,-0.742695087,-0.288578167,-0.401794928,-0.353972918,0.160775189,-0.018011713,0.502971283,-0.391952339,0.123253514,0.527366414,-0.76086367,0.217459182,-0.085155816,1
84556,-1.193074267,1.788380539,1.26392811,2.175369458,-0.444922541,-0.075732981,0.003886815,0.802214633,-1.274251082,-0.314211653,-1.228909019,0.921001678,1.344733474,0.023082852,-1.337504725,0.157076781,0.119693014,-0.452439245,-0.467286277,-0.26253026,0.117001261,0.243881068,-0.146728151,0.424643379,0.242297904,0.023849091,-0.313477564,-0.065787344,11.35
84557,-0.744536623,0.692936951,1.676693147,-1.365049698,-0.855402714,-0.756226254,-0.078596754,0.211533822,1.288305328,-1.234625645,-0.458862178,1.055787623,0.935353795,-0.424345967,0.959360176,-0.558995223,-0.133064821,0.222662772,0.660789534,0.078911625,0.030787591,0.448032008,-0.200617524,0.422662038,0.137962537,-0.751777363,-0.046217714,-0.198212514,1
84557,-1.724168681,1.561881536,1.009587343,-1.393864807,-0.718037818,-1.158386088,0.172985181,0.335230905,0.514324618,0.01475752,-0.701179883,-0.28119119,-0.710716208,0.170902923,0.602411836,0.676430094,-0.50053068,-0.2685468,-0.735714619,0.086103788,-0.054472565,-0.305540777,0.043893983,0.380453543,-0.274556528,0.694855001,-0.074073251,0.22742678,0.77
84557,-0.765066168,0.258605004,2.333209925,-2.125722934,-0.473226273,-0.281306531,0.220730918,0.185741951,1.518143928,-1.226601992,0.457265891,-0.312107612,-2.526717134,0.089069003,0.289593673,0.024043471,-0.715111858,1.125999091,0.443841589,-0.034545581,-0.06016185,0.122585113,-0.42787657,-0.05391399,0.482497873,-0.774657584,0.171342621,-0.10359031,1
